fecha,valor
2023-03-10 13:01:43,4780
2023-03-10 13:03:44,4779
2023-03-10 13:04:07,4776.75
2023-03-10 13:04:18,4773.5
2023-03-10 13:05:03,4773
2023-03-10 13:05:07,4772.875
2023-03-10 13:05:08,4772.9889
2023-03-10 13:05:09,4773.2591
2023-03-10 13:05:10,4773.4875
2023-03-10 13:05:26,4773.7577
2023-03-10 13:05:27,4773.9893
2023-03-10 13:05:30,4774.3656
2023-03-10 13:05:32,4774.5794
2023-03-10 13:05:33,4775.5786
2023-03-10 13:05:34,4776.286
2023-03-10 13:05:35,4777.0389
2023-03-10 13:05:46,4777.5339
2023-03-10 13:05:49,4777.6833
2023-03-10 13:05:50,4777.6542
2023-03-10 13:05:51,4777.8888
2023-03-10 13:06:04,4777.9159
2023-03-10 13:06:22,4777.8464
2023-03-10 13:07:04,4777.7674
2023-03-10 13:07:09,4777.707
2023-03-10 13:07:41,4777.6471
2023-03-10 13:09:42,4777.5653
2023-03-10 13:09:48,4777.5424
2023-03-10 13:09:49,4777.5316
2023-03-10 13:09:50,4777.5213
2023-03-10 13:09:52,4777.533
2023-03-10 13:09:55,4777.6382
2023-03-10 13:10:53,4777.707
2023-03-10 13:11:00,4777.8304
2023-03-10 13:11:01,4777.8978
2023-03-10 13:11:02,4777.9299
2023-03-10 13:11:03,4778.0062
2023-03-10 13:11:13,4778.0938
2023-03-10 13:11:38,4778.2047
2023-03-10 13:11:42,4778.2579
2023-03-10 13:11:43,4778.3096
2023-03-10 13:11:46,4778.385
2023-03-10 13:12:24,4778.447
2023-03-10 13:12:34,4778.5339
2023-03-10 13:12:43,4778.7967
2023-03-10 13:12:46,4779.2811
2023-03-10 13:12:47,4779.4745
2023-03-10 13:12:53,4779.6519
2023-03-10 13:13:00,4779.6862
2023-03-10 13:13:03,4779.6589
2023-03-10 13:14:09,4779.6372
2023-03-10 13:14:14,4779.6159
2023-03-10 13:14:17,4779.5349
2023-03-10 13:14:18,4779.4743
2023-03-10 13:14:19,4779.3505
2023-03-10 13:14:35,4779.294
2023-03-10 13:14:37,4779.2429
2023-03-10 13:14:55,4779.1941
2023-03-10 13:15:04,4779.1579
2023-03-10 13:15:10,4779.1475
2023-03-10 13:15:11,4779.1377
2023-03-10 13:15:22,4779.1113
2023-03-10 13:15:24,4779.0769
2023-03-10 13:15:25,4779.0431
2023-03-10 13:15:26,4778.9133
2023-03-10 13:15:27,4778.8213
2023-03-10 13:15:30,4778.632
2023-03-10 13:15:40,4778.5974
2023-03-10 13:15:57,4778.5591
2023-03-10 13:15:58,4778.5403
2023-03-10 13:16:15,4778.5033
2023-03-10 13:16:24,4778.594
2023-03-10 13:16:25,4778.6179
2023-03-10 13:16:29,4778.6484
2023-03-10 13:18:09,4778.6574
2023-03-10 13:18:29,4778.6803
2023-03-10 13:18:38,4778.7201
2023-03-10 13:18:40,4778.7592
2023-03-10 13:18:45,4778.8157
2023-03-10 13:18:49,4778.8388
2023-03-10 13:19:02,4778.8464
2023-03-10 13:19:04,4778.8558
2023-03-10 13:19:06,4778.8446
2023-03-10 13:19:37,4778.8519
2023-03-10 13:19:38,4778.8654
2023-03-10 13:19:39,4778.8919
2023-03-10 13:19:41,4778.9111
2023-03-10 13:19:51,4778.9387
2023-03-10 13:20:01,4778.9744
2023-03-10 13:20:07,4779.0702
2023-03-10 13:20:16,4779.1244
2023-03-10 13:20:22,4779.1303
2023-03-10 13:20:30,4779.1385
2023-03-10 13:20:35,4779.1491
2023-03-10 13:20:37,4779.1909
2023-03-10 13:20:38,4779.2309
2023-03-10 13:20:39,4779.2691
2023-03-10 13:20:42,4779.2783
2023-03-10 13:21:09,4779.3028
2023-03-10 13:22:11,4779.3415
2023-03-10 13:22:29,4779.4262
2023-03-10 13:22:30,4779.4547
2023-03-10 13:22:31,4779.5888
2023-03-10 13:23:31,4780.1248
2023-03-10 13:23:32,4780.1664
2023-03-10 13:23:33,4780.2905
2023-03-10 13:23:34,4780.4203
2023-03-10 13:23:36,4780.4684
2023-03-10 13:24:06,4780.516
2023-03-10 13:24:07,4780.5723
2023-03-10 13:24:08,4781.4546
2023-03-10 13:24:13,4781.5117
2023-03-10 13:24:14,4781.5684
2023-03-10 13:24:28,4781.6387
2023-03-10 13:24:30,4781.6775
2023-03-10 13:25:12,4781.746
2023-03-10 13:25:58,4781.788
2023-03-10 13:25:59,4781.8629
2023-03-10 13:26:21,4781.912
2023-03-10 13:26:23,4781.9646
2023-03-10 13:27:24,4782.0289
2023-03-10 13:27:25,4782.0575
2023-03-10 13:27:31,4782.1044
2023-03-10 13:27:32,4782.1217
2023-03-10 13:27:44,4782.2439
2023-03-10 13:27:49,4782.4771
2023-03-10 13:27:51,4782.5886
2023-03-10 13:27:54,4782.6968
2023-03-10 13:28:09,4782.7269
2023-03-10 13:28:40,4782.8456
2023-03-10 13:29:09,4782.8711
2023-03-10 13:29:13,4782.9071
2023-03-10 13:29:15,4782.9429
2023-03-10 13:29:18,4782.9749
2023-03-10 13:29:22,4783.0067
2023-03-10 13:29:23,4783.5427
2023-03-10 13:29:38,4783.6663
2023-03-10 13:29:42,4783.6707
2023-03-10 13:29:45,4783.6726
2023-03-10 13:29:57,4783.6747
2023-03-10 13:30:04,4784.832
2023-03-10 13:30:05,4785.2613
2023-03-10 13:30:06,4785.6439
2023-03-10 13:30:07,4785.8254
2023-03-10 13:30:08,4785.9091
2023-03-10 13:30:09,4785.992
2023-03-10 13:30:10,4786.1123
2023-03-10 13:30:11,4786.4194
2023-03-10 13:30:12,4786.5913
2023-03-10 13:30:13,4786.6338
2023-03-10 13:30:14,4786.6669
2023-03-10 13:30:16,4786.7096
2023-03-10 13:30:17,4787.8917
2023-03-10 13:30:18,4788.0094
2023-03-10 13:30:19,4788.1638
2023-03-10 13:30:20,4788.24
2023-03-10 13:30:24,4788.2795
2023-03-10 13:30:25,4788.2923
2023-03-10 13:30:32,4788.2984
2023-03-10 13:30:35,4788.3821
2023-03-10 13:30:48,4788.3749
2023-03-10 13:30:49,4788.3656
2023-03-10 13:30:50,4788.3363
2023-03-10 13:30:51,4788.3186
2023-03-10 13:31:00,4788.2989
2023-03-10 13:31:18,4788.284
2023-03-10 13:31:22,4788.2666
2023-03-10 13:31:33,4788.264
2023-03-10 13:31:41,4788.242
2023-03-10 13:31:45,4788.2266
2023-03-10 13:31:46,4788.2073
2023-03-10 13:31:51,4788.0308
2023-03-10 13:31:52,4788.004
2023-03-10 13:31:53,4787.7939
2023-03-10 13:31:54,4787.7112
2023-03-10 13:31:55,4787.6471
2023-03-10 13:31:56,4787.5089
2023-03-10 13:31:57,4787.4731
2023-03-10 13:31:58,4787.4386
2023-03-10 13:32:00,4787.4042
2023-03-10 13:32:18,4787.3321
2023-03-10 13:32:21,4787.3058
2023-03-10 13:32:22,4787.2797
2023-03-10 13:32:23,4787.2548
2023-03-10 13:32:31,4787.0826
2023-03-10 13:32:34,4787.0467
2023-03-10 13:32:35,4786.9029
2023-03-10 13:32:39,4786.8385
2023-03-10 13:32:40,4786.8064
2023-03-10 13:32:41,4786.7427
2023-03-10 13:32:42,4786.711
2023-03-10 13:32:43,4786.6795
2023-03-10 13:32:46,4786.6481
2023-03-10 13:32:47,4786.6168
2023-03-10 13:32:48,4786.5857
2023-03-10 13:32:51,4786.564
2023-03-10 13:33:05,4786.5083
2023-03-10 13:33:33,4786.4762
2023-03-10 13:33:34,4786.4288
2023-03-10 13:33:41,4786.4093
2023-03-10 13:33:42,4786.3864
2023-03-10 13:33:47,4786.3025
2023-03-10 13:33:48,4786.2728
2023-03-10 13:34:09,4786.2449
2023-03-10 13:34:11,4785.5795
2023-03-10 13:34:14,4785.5433
2023-03-10 13:34:24,4785.4001
2023-03-10 13:34:25,4785.1541
2023-03-10 13:34:26,4785.0471
2023-03-10 13:34:27,4785.0043
2023-03-10 13:34:49,4784.6757
2023-03-10 13:34:50,4784.6277
2023-03-10 13:34:52,4784.5794
2023-03-10 13:35:14,4784.5245
2023-03-10 13:35:15,4784.4749
2023-03-10 13:35:16,4784.1811
2023-03-10 13:35:17,4784.131
2023-03-10 13:35:19,4784.0778
2023-03-10 13:35:21,4783.9143
2023-03-10 13:35:22,4783.86
2023-03-10 13:35:38,4783.8093
2023-03-10 13:35:49,4783.7702
2023-03-10 13:37:06,4783.723
2023-03-10 13:37:07,4783.5811
2023-03-10 13:37:08,4783.5315
2023-03-10 13:37:14,4783.4884
2023-03-10 13:37:18,4783.4455
2023-03-10 13:37:19,4783.36
2023-03-10 13:37:21,4783.0883
2023-03-10 13:37:22,4783.0515
2023-03-10 13:37:24,4782.9782
2023-03-10 13:37:27,4782.9385
2023-03-10 13:37:29,4782.5081
2023-03-10 13:37:30,4782.4034
2023-03-10 13:37:31,4782.3687
2023-03-10 13:37:32,4782.2996
2023-03-10 13:37:33,4782.1658
2023-03-10 13:37:34,4782.1349
2023-03-10 13:37:37,4782.1011
2023-03-10 13:37:52,4782.0704
2023-03-10 13:37:53,4782.0412
2023-03-10 13:37:54,4782.0121
2023-03-10 13:37:55,4781.9832
2023-03-10 13:37:56,4781.9544
2023-03-10 13:37:59,4781.9257
2023-03-10 13:38:04,4781.8971
2023-03-10 13:38:18,4781.864
2023-03-10 13:38:19,4781.7958
2023-03-10 13:38:24,4781.7585
2023-03-10 13:38:34,4781.6783
2023-03-10 13:38:39,4781.593
2023-03-10 13:38:46,4781.5563
2023-03-10 13:38:50,4781.5203
2023-03-10 13:39:26,4781.4812
2023-03-10 13:39:32,4781.4403
2023-03-10 13:39:35,4781.3981
2023-03-10 13:40:18,4781.3185
2023-03-10 13:40:20,4781.2835
2023-03-10 13:40:22,4781.249
2023-03-10 13:40:24,4781.2147
2023-03-10 13:40:41,4781.0758
2023-03-10 13:40:42,4780.9386
2023-03-10 13:40:43,4780.8029
2023-03-10 13:40:44,4780.5363
2023-03-10 13:40:46,4780.2973
2023-03-10 13:40:47,4780.2615
2023-03-10 13:40:48,4780.0841
2023-03-10 13:40:49,4780.0489
2023-03-10 13:40:52,4779.9788
2023-03-10 13:40:53,4779.9439
2023-03-10 13:40:59,4779.7162
2023-03-10 13:41:00,4779.5603
2023-03-10 13:41:03,4779.4398
2023-03-10 13:41:14,4779.4105
2023-03-10 13:41:20,4779.38
2023-03-10 13:41:22,4779.3506
2023-03-10 13:41:36,4779.2703
2023-03-10 13:41:37,4779.2262
2023-03-10 13:41:52,4779.1037
2023-03-10 13:41:59,4779.0848
2023-03-10 13:42:02,4779.0677
2023-03-10 13:42:05,4779.0452
2023-03-10 13:42:06,4779.0348
2023-03-10 13:42:07,4779.0148
2023-03-10 13:42:11,4779.0028
2023-03-10 13:42:16,4778.9843
2023-03-10 13:42:24,4778.9722
2023-03-10 13:42:25,4778.9603
2023-03-10 13:42:26,4778.9328
2023-03-10 13:42:27,4778.9172
2023-03-10 13:42:33,4778.9081
2023-03-10 13:42:35,4778.8965
2023-03-10 13:42:48,4778.8783
2023-03-10 13:42:49,4778.8582
2023-03-10 13:42:50,4778.8381
2023-03-10 13:42:56,4778.8176
