fecha,valor
2023-03-15 13:00:37,4800
2023-03-15 13:00:38,4800
2023-03-15 13:00:39,4800
2023-03-15 13:00:42,4802.5
2023-03-15 13:01:45,4804.1656
2023-03-15 13:01:48,4804.9575
2023-03-15 13:01:49,4805.4493
2023-03-15 13:01:56,4806.6876
2023-03-15 13:01:57,4807.0383
2023-03-15 13:01:58,4807.3521
2023-03-15 13:01:59,4807.6845
2023-03-15 13:02:00,4808.2586
2023-03-15 13:02:01,4808.5474
2023-03-15 13:02:02,4808.8433
2023-03-15 13:02:07,4809.1276
2023-03-15 13:02:09,4809.3908
2023-03-15 13:02:10,4809.6348
2023-03-15 13:02:14,4809.8443
2023-03-15 13:02:16,4810.1945
2023-03-15 13:02:18,4810.5197
2023-03-15 13:02:20,4811.1122
2023-03-15 13:03:21,4811.0815
2023-03-15 13:03:25,4811.0497
2023-03-15 13:03:38,4810.9919
2023-03-15 13:03:40,4810.9654
2023-03-15 13:04:05,4810.9403
2023-03-15 13:04:22,4810.9162
2023-03-15 13:04:31,4810.8933
2023-03-15 13:04:35,4810.8717
2023-03-15 13:04:36,4810.8123
2023-03-15 13:05:27,4810.7552
2023-03-15 13:05:28,4810.7072
2023-03-15 13:05:29,4810.6613
2023-03-15 13:05:37,4810.88
2023-03-15 13:05:38,4810.9378
2023-03-15 13:05:40,4811.0098
2023-03-15 13:05:44,4811.1498
2023-03-15 13:05:45,4811.3075
2023-03-15 13:05:50,4811.4548
2023-03-15 13:05:51,4811.5248
2023-03-15 13:05:56,4811.5641
2023-03-15 13:05:57,4811.6022
2023-03-15 13:06:02,4811.6083
2023-03-15 13:06:07,4811.6445
2023-03-15 13:06:08,4811.747
2023-03-15 13:06:19,4811.9546
2023-03-15 13:06:30,4812.0391
2023-03-15 13:06:42,4812.8278
2023-03-15 13:06:47,4812.9172
2023-03-15 13:06:48,4813.0046
2023-03-15 13:06:49,4813.256
2023-03-15 13:06:50,4814.2874
2023-03-15 13:06:52,4814.3673
2023-03-15 13:06:56,4814.4367
2023-03-15 13:06:59,4814.4959
2023-03-15 13:07:00,4814.545
2023-03-15 13:07:46,4814.5999
2023-03-15 13:07:58,4814.6692
2023-03-15 13:07:59,4814.7373
2023-03-15 13:08:02,4814.7827
2023-03-15 13:08:10,4814.8277
2023-03-15 13:08:13,4814.9987
2023-03-15 13:08:16,4815.0397
2023-03-15 13:08:17,4815.08
2023-03-15 13:08:18,4815.1587
2023-03-15 13:08:20,4815.1971
2023-03-15 13:08:27,4815.235
2023-03-15 13:08:28,4815.2722
2023-03-15 13:08:56,4815.2702
2023-03-15 13:08:57,4815.2681
2023-03-15 13:09:01,4814.9222
2023-03-15 13:09:20,4814.8539
2023-03-15 13:09:22,4814.8066
2023-03-15 13:09:41,4814.7463
2023-03-15 13:09:46,4814.7208
2023-03-15 13:09:55,4814.7156
2023-03-15 13:09:56,4814.7108
2023-03-15 13:10:02,4814.6994
2023-03-15 13:10:18,4814.6683
2023-03-15 13:10:26,4814.6214
2023-03-15 13:11:19,4814.6043
2023-03-15 13:11:20,4814.5823
2023-03-15 13:11:26,4814.5651
2023-03-15 13:11:29,4814.5488
2023-03-15 13:11:38,4814.52
2023-03-15 13:12:04,4814.4733
2023-03-15 13:12:05,4814.4454
2023-03-15 13:12:22,4814.3778
2023-03-15 13:12:26,4814.3504
2023-03-15 13:12:28,4814.3299
2023-03-15 13:13:12,4814.2795
2023-03-15 13:13:15,4814.2239
2023-03-15 13:13:26,4814.1925
2023-03-15 13:13:28,4814.1735
2023-03-15 13:13:32,4814.1429
2023-03-15 13:13:40,4814.1009
2023-03-15 13:13:41,4814.0535
2023-03-15 13:13:51,4812.0956
2023-03-15 13:14:12,4812.042
2023-03-15 13:14:23,4811.9938
2023-03-15 13:14:24,4811.9548
2023-03-15 13:14:29,4811.9164
2023-03-15 13:14:45,4811.8694
2023-03-15 13:14:47,4811.8276
2023-03-15 13:14:50,4811.7937
2023-03-15 13:15:06,4811.7386
2023-03-15 13:15:35,4811.6923
2023-03-15 13:15:40,4811.6465
2023-03-15 13:15:41,4811.5562
2023-03-15 13:16:37,4811.5034
2023-03-15 13:17:17,4811.4466
2023-03-15 13:17:18,4811.3903
2023-03-15 13:17:24,4811.1962
2023-03-15 13:17:27,4811.1551
2023-03-15 13:17:28,4811.0739
2023-03-15 13:17:29,4810.9013
2023-03-15 13:17:30,4810.859
2023-03-15 13:18:09,4810.6975
2023-03-15 13:18:12,4810.6573
2023-03-15 13:18:13,4810.5772
2023-03-15 13:18:33,4810.5066
2023-03-15 13:18:34,4810.4718
2023-03-15 13:18:41,4810.2896
2023-03-15 13:18:42,4810.071
2023-03-15 13:18:43,4809.8625
2023-03-15 13:18:44,4809.6959
2023-03-15 13:18:45,4809.5244
2023-03-15 13:18:47,4809.4958
2023-03-15 13:18:48,4809.4682
2023-03-15 13:19:00,4809.4407
2023-03-15 13:19:01,4809.4136
2023-03-15 13:19:03,4809.36
2023-03-15 13:19:06,4809.3336
2023-03-15 13:19:12,4809.3037
2023-03-15 13:19:39,4809.2765
2023-03-15 13:19:40,4809.2499
2023-03-15 13:19:42,4809.2012
2023-03-15 13:19:43,4809.1783
2023-03-15 13:19:44,4809.133
2023-03-15 13:19:45,4809.0663
2023-03-15 13:19:49,4809.0373
2023-03-15 13:20:06,4809.0199
2023-03-15 13:20:07,4809.0028
2023-03-15 13:20:10,4808.9825
2023-03-15 13:20:18,4808.9589
2023-03-15 13:20:23,4808.9328
2023-03-15 13:20:32,4808.9078
2023-03-15 13:20:36,4808.8819
2023-03-15 13:20:37,4808.8541
2023-03-15 13:20:39,4808.7988
2023-03-15 13:20:43,4808.5729
2023-03-15 13:20:47,4808.5584
2023-03-15 13:20:48,4808.544
2023-03-15 13:20:50,4808.5265
2023-03-15 13:21:06,4808.0523
2023-03-15 13:21:07,4808.0292
2023-03-15 13:21:08,4807.8493
2023-03-15 13:21:29,4807.3532
2023-03-15 13:21:30,4807.3321
2023-03-15 13:21:48,4807.2454
2023-03-15 13:21:51,4807.2234
2023-03-15 13:21:52,4807.2015
2023-03-15 13:21:53,4807.1821
2023-03-15 13:21:57,4807.1631
2023-03-15 13:22:13,4807.139
2023-03-15 13:22:14,4807.0886
2023-03-15 13:22:15,4807.0575
2023-03-15 13:22:16,4807.026
2023-03-15 13:22:17,4806.8919
2023-03-15 13:22:41,4806.8638
2023-03-15 13:22:43,4806.8359
2023-03-15 13:22:44,4806.8081
2023-03-15 13:22:45,4806.7805
2023-03-15 13:22:46,4806.753
