fecha,valor
2023-03-13 13:03:34,4790.5532
2023-03-13 13:03:51,4790.4838
2023-03-13 13:03:52,4790.416
2023-03-13 13:03:53,4790.35
2023-03-13 13:03:57,4790.2855
2023-03-13 13:04:06,4790.2226
2023-03-13 13:04:07,4788.9375
2023-03-13 13:04:08,4788.8985
2023-03-13 13:04:09,4788.8603
2023-03-13 13:04:10,4788.658
2023-03-13 13:04:11,4788.3739
2023-03-13 13:04:23,4788.345
2023-03-13 13:05:37,4788.3869
2023-03-13 13:05:47,4788.4326
2023-03-13 13:05:48,4788.4774
2023-03-13 13:05:49,4788.5691
2023-03-13 13:06:29,4788.5815
2023-03-13 13:08:37,4788.6192
2023-03-13 13:08:43,4788.6929
2023-03-13 13:08:47,4788.7288
2023-03-13 13:09:04,4789.1467
2023-03-13 13:09:06,4789.1921
2023-03-13 13:09:07,4789.2369
2023-03-13 13:09:08,4789.2908
2023-03-13 13:09:49,4789.3877
2023-03-13 13:09:50,4789.3823
2023-03-13 13:10:00,4789.3863
2023-03-13 13:10:01,4789.3905
2023-03-13 13:10:10,4789.38
2023-03-13 13:10:13,4789.3641
2023-03-13 13:10:20,4789.1432
2023-03-13 13:10:25,4789.0349
2023-03-13 13:10:38,4788.8886
2023-03-13 13:10:42,4788.8501
2023-03-13 13:10:43,4788.6919
2023-03-13 13:10:44,4788.6481
2023-03-13 13:10:45,4788.0591
2023-03-13 13:10:51,4787.967
2023-03-13 13:10:52,4787.8514
2023-03-13 13:10:53,4787.794
2023-03-13 13:10:56,4787.6097
2023-03-13 13:10:57,4787.547
2023-03-13 13:10:59,4787.0404
2023-03-13 13:11:02,4786.9804
2023-03-13 13:11:07,4786.8293
2023-03-13 13:11:50,4786.7616
2023-03-13 13:11:51,4786.6946
2023-03-13 13:11:54,4786.6282
2023-03-13 13:12:12,4786.5445
2023-03-13 13:12:37,4786.4486
2023-03-13 13:12:38,4786.3945
2023-03-13 13:12:39,4786.1831
2023-03-13 13:12:40,4785.9296
2023-03-13 13:12:41,4785.6874
2023-03-13 13:12:42,4785.4557
2023-03-13 13:12:43,4785.1826
2023-03-13 13:12:44,4785.0716
2023-03-13 13:13:09,4785.0406
2023-03-13 13:13:16,4784.9904
2023-03-13 13:13:17,4784.891
2023-03-13 13:13:18,4783.4382
2023-03-13 13:13:23,4783.3887
2023-03-13 13:13:30,4783.3414
2023-03-13 13:13:31,4783.246
2023-03-13 13:13:32,4783.1501
2023-03-13 13:13:35,4783.1099
2023-03-13 13:13:38,4783.07
2023-03-13 13:13:39,4782.7985
2023-03-13 13:13:40,4782.7608
2023-03-13 13:13:42,4782.6273
2023-03-13 13:13:43,4782.5549
2023-03-13 13:13:44,4782.5253
2023-03-13 13:13:53,4782.5088
2023-03-13 13:14:14,4782.465
2023-03-13 13:14:22,4782.4484
2023-03-13 13:14:27,4782.4302
2023-03-13 13:14:28,4782.4141
2023-03-13 13:14:29,4782.3839
2023-03-13 13:14:32,4782.2922
2023-03-13 13:14:33,4782.2668
2023-03-13 13:14:35,4782.2774
2023-03-13 13:14:41,4782.2826
2023-03-13 13:14:42,4782.2975
2023-03-13 13:14:46,4782.3169
2023-03-13 13:15:05,4782.31
2023-03-13 13:15:39,4782.2943
2023-03-13 13:15:54,4782.2571
2023-03-13 13:16:00,4782.2328
2023-03-13 13:16:01,4782.2074
2023-03-13 13:16:02,4782.1274
2023-03-13 13:16:05,4782.0984
2023-03-13 13:16:23,4782.075
2023-03-13 13:17:02,4782.0603
2023-03-13 13:17:27,4782.2203
2023-03-13 13:17:28,4782.3134
2023-03-13 13:17:29,4782.3286
2023-03-13 13:17:54,4782.3641
2023-03-13 13:17:55,4782.4246
2023-03-13 13:17:57,4782.4472
2023-03-13 13:18:46,4782.4969
2023-03-13 13:18:48,4782.5244
2023-03-13 13:18:51,4782.5517
2023-03-13 13:19:26,4782.6085
2023-03-13 13:19:28,4782.6379
2023-03-13 13:19:29,4782.6659
2023-03-13 13:19:45,4782.6869
2023-03-13 13:20:17,4782.6513
2023-03-13 13:20:18,4782.6432
2023-03-13 13:20:19,4782.6351
2023-03-13 13:20:54,4782.6188
