fecha,valor
2023-02-22 13:30:07,4948.4659
2023-02-22 13:30:53,4948.4351
2023-02-22 13:31:04,4948.4072
2023-02-22 13:31:21,4948.3768
2023-02-22 13:31:23,4948.3464
2023-02-22 13:31:28,4948.3137
2023-02-22 13:31:29,4948.2794
2023-02-22 13:31:30,4948.2452
2023-02-22 13:31:41,4948.2181
2023-02-22 13:31:52,4948.1661
2023-02-22 13:31:53,4948.1413
2023-02-22 13:31:57,4948.093
2023-02-22 13:31:59,4948.0695
2023-02-22 13:32:05,4948.0412
2023-02-22 13:32:09,4948.0154
2023-02-22 13:32:24,4947.9882
2023-02-22 13:32:28,4947.9604
2023-02-22 13:32:44,4947.931
2023-02-22 13:32:50,4947.8706
2023-02-22 13:32:55,4947.8405
2023-02-22 13:33:04,4947.715
2023-02-22 13:33:05,4947.6839
2023-02-22 13:33:06,4947.653
2023-02-22 13:33:13,4947.626
2023-02-22 13:33:17,4947.5973
2023-02-22 13:33:25,4947.5686
2023-02-22 13:33:28,4947.4902
2023-02-22 13:33:29,4947.4399
2023-02-22 13:33:30,4947.4164
2023-02-22 13:33:40,4946.6292
2023-02-22 13:33:43,4946.572
2023-02-22 13:33:44,4946.4848
2023-02-22 13:33:46,4946.3979
2023-02-22 13:33:47,4946.3389
2023-02-22 13:33:48,4946.3092
2023-02-22 13:33:50,4946.2201
2023-02-22 13:34:11,4946.193
2023-02-22 13:34:33,4946.1678
2023-02-22 13:34:35,4946.143
2023-02-22 13:34:47,4946.1204
2023-02-22 13:34:49,4946.0939
2023-02-22 13:34:55,4946.0665
2023-02-22 13:35:18,4946.0401
2023-02-22 13:35:19,4945.9621
2023-02-22 13:35:20,4945.8343
2023-02-22 13:35:23,4945.7924
2023-02-22 13:35:36,4945.7685
2023-02-22 13:35:44,4945.7429
2023-02-22 13:35:49,4945.6882
2023-02-22 13:36:00,4945.6597
2023-02-22 13:36:04,4945.6349
2023-02-22 13:36:05,4945.6104
2023-02-22 13:36:19,4945.5883
2023-02-22 13:37:09,4945.5681
