fecha,valor
2023-03-03 13:02:58,4791.25
2023-03-03 13:03:02,4788.175
2023-03-03 13:03:03,4787.8222
2023-03-03 13:03:24,4778.9096
2023-03-03 13:03:25,4778.4726
2023-03-03 13:03:39,4777.8883
2023-03-03 13:03:40,4777.627
2023-03-03 13:03:42,4777.3971
2023-03-03 13:03:43,4777.1816
2023-03-03 13:04:08,4776.9797
2023-03-03 13:04:15,4776.9803
2023-03-03 13:05:48,4777.0364
2023-03-03 13:06:20,4777.1159
2023-03-03 13:07:37,4776.9918
2023-03-03 13:07:38,4776.1237
2023-03-03 13:07:41,4776.036
2023-03-03 13:07:42,4775.8712
2023-03-03 13:07:43,4775.6116
2023-03-03 13:07:54,4775.3272
2023-03-03 13:09:39,4775.2656
2023-03-03 13:10:18,4775.2062
2023-03-03 13:10:19,4775.1829
2023-03-03 13:10:36,4775.1604
2023-03-03 13:10:39,4775.0843
2023-03-03 13:10:40,4775.0175
2023-03-03 13:10:41,4775.0021
2023-03-03 13:10:42,4774.9586
2023-03-03 13:10:50,4774.9734
2023-03-03 13:11:34,4774.9956
2023-03-03 13:11:37,4775.0458
2023-03-03 13:11:41,4775.0722
2023-03-03 13:11:45,4775.1849
2023-03-03 13:11:46,4775.2562
2023-03-03 13:11:49,4775.2899
2023-03-03 13:11:58,4775.311
2023-03-03 13:13:17,4775.3291
2023-03-03 13:13:34,4775.3927
2023-03-03 13:13:35,4775.4228
2023-03-03 13:13:38,4775.4412
2023-03-03 13:13:45,4775.4643
2023-03-03 13:13:46,4775.4874
2023-03-03 13:14:01,4775.513
2023-03-03 13:14:49,4775.5936
2023-03-03 13:14:50,4775.6661
2023-03-03 13:14:51,4775.754
2023-03-03 13:15:37,4775.8403
2023-03-03 13:15:38,4775.9235
2023-03-03 13:16:18,4775.9525
2023-03-03 13:16:19,4775.9824
2023-03-03 13:16:20,4776.2404
2023-03-03 13:16:21,4776.3326
2023-03-03 13:16:22,4776.3821
2023-03-03 13:16:23,4776.4318
2023-03-03 13:16:24,4776.4806
2023-03-03 13:16:28,4776.5286
2023-03-03 13:16:30,4776.7461
2023-03-03 13:16:57,4776.917
2023-03-03 13:17:05,4777.0343
2023-03-03 13:17:13,4777.0975
2023-03-03 13:17:17,4777.2813
2023-03-03 13:17:20,4777.4567
2023-03-03 13:17:21,4777.5135
2023-03-03 13:17:22,4777.617
2023-03-03 13:17:24,4777.7174
2023-03-03 13:17:33,4777.763
2023-03-03 13:17:40,4777.7935
2023-03-03 13:18:04,4777.8336
2023-03-03 13:18:14,4777.8626
2023-03-03 13:18:17,4777.8915
2023-03-03 13:18:35,4777.9194
2023-03-03 13:18:40,4778.0197
2023-03-03 13:18:46,4778.0555
2023-03-03 13:18:47,4778.0941
2023-03-03 13:18:56,4778.1458
2023-03-03 13:18:58,4778.1712
2023-03-03 13:19:15,4778.1953
2023-03-03 13:19:18,4778.1908
2023-03-03 13:19:50,4778.1896
2023-03-03 13:20:08,4778.1782
2023-03-03 13:20:18,4778.196
2023-03-03 13:20:51,4778.1773
2023-03-03 13:20:52,4778.1638
2023-03-03 13:21:03,4778.1495
2023-03-03 13:22:13,4778.1547
2023-03-03 13:22:14,4778.1659
2023-03-03 13:22:15,4778.1769
2023-03-03 13:22:23,4778.1699
2023-03-03 13:23:04,4778.1912
2023-03-03 13:23:06,4778.2331
2023-03-03 13:23:07,4778.273
2023-03-03 13:23:08,4778.2923
2023-03-03 13:23:10,4778.3112
2023-03-03 13:23:24,4778.3204
2023-03-03 13:23:25,4778.3387
2023-03-03 13:23:26,4778.3477
2023-03-03 13:23:40,4778.3673
2023-03-03 13:25:27,4778.3921
2023-03-03 13:25:29,4778.4267
2023-03-03 13:25:34,4778.6315
2023-03-03 13:25:35,4778.6976
2023-03-03 13:25:36,4778.7941
2023-03-03 13:25:37,4778.8326
2023-03-03 13:25:40,4778.8732
2023-03-03 13:25:41,4778.9159
2023-03-03 13:25:42,4779.0197
2023-03-03 13:25:53,4779.0586
2023-03-03 13:27:10,4779.0923
2023-03-03 13:27:24,4779.1209
2023-03-03 13:28:00,4779.1395
2023-03-03 13:30:41,4779.5178
2023-03-03 13:30:43,4779.6232
2023-03-03 13:30:44,4779.6842
2023-03-03 13:30:56,4779.7311
2023-03-03 13:31:17,4779.7776
2023-03-03 13:31:25,4780.2201
2023-03-03 13:31:30,4780.3268
2023-03-03 13:31:31,4780.3838
2023-03-03 13:32:25,4780.4374
2023-03-03 13:32:26,4780.5435
2023-03-03 13:32:27,4780.7539
2023-03-03 13:32:28,4780.8045
2023-03-03 13:32:30,4780.8547
2023-03-03 13:32:39,4780.8881
2023-03-03 13:33:11,4780.9131
2023-03-03 13:33:31,4780.9583
2023-03-03 13:34:55,4780.9867
2023-03-03 13:34:56,4781.0112
2023-03-03 13:34:58,4781.0665
2023-03-03 13:35:46,4781.0978
2023-03-03 13:35:47,4781.1328
2023-03-03 13:35:53,4781.1672
2023-03-03 13:36:30,4781.199
2023-03-03 13:36:32,4781.2629
2023-03-03 13:36:33,4781.3634
2023-03-03 13:36:34,4781.4398
2023-03-03 13:38:04,4781.4722
2023-03-03 13:38:08,4781.5005
2023-03-03 13:38:34,4781.5269
2023-03-03 13:38:35,4781.5396
2023-03-03 13:38:39,4781.5523
2023-03-03 13:38:46,4781.5648
2023-03-03 13:38:56,4781.5683
2023-03-03 13:38:57,4781.5717
2023-03-03 13:39:00,4781.5748
2023-03-03 13:39:03,4781.5764
2023-03-03 13:39:17,4781.5713
2023-03-03 13:39:20,4781.5674
2023-03-03 13:39:21,4781.5462
2023-03-03 13:39:28,4781.5548
2023-03-03 13:40:40,4781.566
2023-03-03 13:41:02,4781.5776
2023-03-03 13:41:03,4781.6184
2023-03-03 13:41:12,4781.6368
2023-03-03 13:41:24,4781.6483
2023-03-03 13:41:46,4781.7676
2023-03-03 13:41:48,4781.85
2023-03-03 13:41:50,4781.8702
2023-03-03 13:41:51,4781.8904
2023-03-03 13:43:11,4781.9038
2023-03-03 13:43:53,4781.9139
2023-03-03 13:43:54,4781.921
2023-03-03 13:44:34,4781.9278
2023-03-03 13:44:35,4781.9477
2023-03-03 13:44:36,4781.9511
2023-03-03 13:44:37,4781.9529
2023-03-03 13:44:38,4781.9547
2023-03-03 13:44:39,4781.9549
2023-03-03 13:46:53,4781.961
2023-03-03 13:46:54,4782.0337
2023-03-03 13:46:55,4782.0517
2023-03-03 13:46:57,4782.0783
2023-03-03 13:46:58,4782.1044
2023-03-03 13:46:59,4782.1216
2023-03-03 13:47:15,4782.1197
2023-03-03 13:47:16,4782.1166
2023-03-03 13:47:22,4782.1077
2023-03-03 13:47:53,4782.1016
2023-03-03 13:47:55,4782.0954
2023-03-03 13:47:56,4782.0798
2023-03-03 13:48:14,4782.0695
2023-03-03 13:49:14,4782.0564
2023-03-03 13:49:15,4781.7506
2023-03-03 13:49:16,4781.7037
2023-03-03 13:49:17,4781.6859
2023-03-03 13:49:18,4781.6341
2023-03-03 13:49:19,4781.5817
2023-03-03 13:49:20,4781.4611
2023-03-03 13:49:21,4781.4438
2023-03-03 13:49:23,4781.4079
2023-03-03 13:49:24,4781.3723
2023-03-03 13:49:50,4781.3598
2023-03-03 13:49:51,4781.3413
2023-03-03 13:49:52,4781.3228
2023-03-03 13:49:58,4781.3044
2023-03-03 13:50:12,4780.9804
2023-03-03 13:50:13,4780.9609
2023-03-03 13:50:14,4780.9222
2023-03-03 13:50:16,4780.8995
2023-03-03 13:50:22,4780.6506
2023-03-03 13:50:23,4780.6256
2023-03-03 13:51:34,4780.5402
2023-03-03 13:51:43,4780.422
2023-03-03 13:51:44,4780.4061
2023-03-03 13:51:49,4780.3094
2023-03-03 13:51:53,4780.2937
2023-03-03 13:51:57,4780.2517
2023-03-03 13:51:59,4780.2135
2023-03-03 13:52:00,4780.191
2023-03-03 13:52:02,4780.1748
2023-03-03 13:52:11,4780.1523
