fecha,valor
2023-02-17 13:19:55,4946.8202
2023-02-17 13:20:13,4946.7622
2023-02-17 13:20:25,4946.6868
2023-02-17 13:20:29,4946.6115
2023-02-17 13:20:30,4946.4579
2023-02-17 13:20:39,4946.22
2023-02-17 13:20:49,4945.3392
2023-02-17 13:20:54,4945.0636
2023-02-17 13:20:58,4944.4372
2023-02-17 13:21:06,4944.1877
2023-02-17 13:21:19,4944.1186
2023-02-17 13:21:23,4943.8483
2023-02-17 13:21:25,4943.7816
2023-02-17 13:21:26,4943.7166
2023-02-17 13:22:40,4943.3387
2023-02-17 13:22:41,4943.3104
2023-02-17 13:22:46,4943.2856
2023-02-17 13:22:48,4943.2678
2023-02-17 13:22:50,4943.2501
2023-02-17 13:22:57,4943.1804
2023-02-17 13:22:58,4943.1633
2023-02-17 13:22:59,4943.1463
2023-02-17 13:24:05,4943.129
2023-02-17 13:24:55,4943.0887
2023-02-17 13:25:47,4943.0537
2023-02-17 13:25:49,4943.0182
2023-02-17 13:25:50,4942.9761
2023-02-17 13:25:56,4942.836
2023-02-17 13:26:05,4942.8014
2023-02-17 13:26:13,4942.4931
2023-02-17 13:26:15,4942.457
2023-02-17 13:26:16,4942.3802
2023-02-17 13:26:35,4941.8482
2023-02-17 13:26:37,4941.8093
2023-02-17 13:26:38,4941.7707
2023-02-17 13:26:39,4941.7324
2023-02-17 13:26:40,4941.6468
2023-02-17 13:26:41,4941.5986
2023-02-17 13:26:42,4941.4906
2023-02-17 13:27:04,4941.371
2023-02-17 13:27:06,4941.2656
2023-02-17 13:27:11,4940.7773
2023-02-17 13:27:23,4940.7106
2023-02-17 13:27:27,4940.6695
2023-02-17 13:27:29,4940.6258
2023-02-17 13:27:36,4940.3764
2023-02-17 13:28:39,4940.325
2023-02-17 13:28:44,4940.2218
2023-02-17 13:29:52,4940.1755
2023-02-17 13:29:53,4940.1374
2023-02-17 13:29:54,4940.059
2023-02-17 13:29:59,4940.0295
2023-02-17 13:30:01,4939.9975
2023-02-17 13:30:14,4939.9657
2023-02-17 13:30:20,4939.767
2023-02-17 13:30:30,4939.7284
2023-02-17 13:31:11,4939.6256
2023-02-17 13:31:13,4939.5892
2023-02-17 13:31:14,4939.5541
2023-02-17 13:31:15,4939.4897
2023-02-17 13:31:16,4939.4619
2023-02-17 13:31:17,4939.4097
2023-02-17 13:31:18,4939.3619
2023-02-17 13:31:22,4939.2498
2023-02-17 13:31:29,4939.2242
2023-02-17 13:31:32,4939.1988
2023-02-17 13:31:33,4939.1734
2023-02-17 13:31:34,4939.1458
2023-02-17 13:32:28,4939.1108
2023-02-17 13:33:43,4939.0763
2023-02-17 13:33:45,4939.0404
2023-02-17 13:35:00,4939.0036
2023-02-17 13:35:33,4938.9657
2023-02-17 13:35:34,4938.8904
2023-02-17 13:35:40,4938.853
2023-02-17 13:35:56,4938.8279
2023-02-17 13:36:20,4938.8018
2023-02-17 13:36:23,4937.8401
2023-02-17 13:36:24,4937.806
2023-02-17 13:36:26,4937.7663
2023-02-17 13:36:27,4937.7316
2023-02-17 13:36:28,4937.6522
2023-02-17 13:36:30,4937.6127
2023-02-17 13:36:31,4937.4568
2023-02-17 13:36:40,4937.4204
2023-02-17 13:36:41,4937.3821
2023-02-17 13:36:58,4937.3483
2023-02-17 13:36:59,4937.3168
2023-02-17 13:37:10,4937.2833
2023-02-17 13:37:12,4937.0611
2023-02-17 13:37:16,4937.005
2023-02-17 13:37:17,4936.9793
2023-02-17 13:37:31,4936.9515
2023-02-17 13:37:34,4936.9222
2023-02-17 13:37:44,4936.8968
2023-02-17 13:38:11,4936.8673
2023-02-17 13:38:14,4936.838
2023-02-17 13:38:15,4936.7216
2023-02-17 13:38:17,4936.6886
2023-02-17 13:38:37,4936.6547
2023-02-17 13:38:42,4936.5165
2023-02-17 13:38:43,4936.4823
2023-02-17 13:38:44,4936.4482
2023-02-17 13:38:50,4936.4221
2023-02-17 13:39:00,4936.3883
2023-02-17 13:39:25,4936.3557
2023-02-17 13:39:26,4936.2555
2023-02-17 13:39:28,4936.1894
2023-02-17 13:39:33,4936.0912
2023-02-17 13:39:39,4936.0587
2023-02-17 13:39:41,4936.0264
2023-02-17 13:40:10,4935.9883
2023-02-17 13:40:19,4935.954
2023-02-17 13:40:20,4935.8863
2023-02-17 13:40:21,4935.8229
2023-02-17 13:40:23,4935.667
2023-02-17 13:40:24,4935.6343
2023-02-17 13:40:39,4935.5635
2023-02-17 13:40:42,4935.5273
2023-02-17 13:40:46,4935.4911
2023-02-17 13:40:49,4935.4544
2023-02-17 13:40:54,4935.4166
2023-02-17 13:40:55,4935.3778
2023-02-17 13:40:57,4935.3004
2023-02-17 13:40:59,4935.262
2023-02-17 13:41:02,4935.2236
2023-02-17 13:41:03,4935.1856
2023-02-17 13:41:08,4935.1478
2023-02-17 13:41:09,4935.1121
2023-02-17 13:41:10,4935.0746
2023-02-17 13:41:13,4935.0366
2023-02-17 13:41:20,4934.9985
2023-02-17 13:41:43,4934.7638
2023-02-17 13:41:45,4934.7248
2023-02-17 13:41:47,4934.6043
2023-02-17 13:41:48,4934.5647
2023-02-17 13:41:51,4934.4051
2023-02-17 13:41:53,4934.3637
2023-02-17 13:41:54,4934.3218
2023-02-17 13:42:11,4934.2812
2023-02-17 13:42:18,4934.2427
2023-02-17 13:42:20,4934.1686
2023-02-17 13:42:21,4934.0951
2023-02-17 13:42:22,4934.0598
2023-02-17 13:42:23,4934.0251
2023-02-17 13:42:33,4933.9898
2023-02-17 13:43:40,4933.9483
2023-02-17 13:43:43,4933.9071
2023-02-17 13:43:48,4933.7428
2023-02-17 13:43:57,4933.7024
2023-02-17 13:44:00,4933.6622
2023-02-17 13:44:08,4933.6271
2023-02-17 13:44:09,4933.5938
2023-02-17 13:44:10,4933.5278
2023-02-17 13:44:12,4933.495
2023-02-17 13:44:13,4933.4623
2023-02-17 13:44:14,4933.3973
2023-02-17 13:44:15,4933.3327
2023-02-17 13:44:16,4933.2685
2023-02-17 13:44:22,4933.2366
2023-02-17 13:44:23,4933.0756
2023-02-17 13:44:25,4933.0074
2023-02-17 13:44:26,4932.9867
2023-02-17 13:44:58,4932.9611
2023-02-17 13:45:12,4932.8796
2023-02-17 13:45:13,4932.8659
2023-02-17 13:46:42,4932.8329
2023-02-17 13:46:43,4932.8062
2023-02-17 13:46:45,4932.7788
2023-02-17 13:46:46,4932.7101
2023-02-17 13:47:01,4932.6889
2023-02-17 13:47:04,4932.6631
2023-02-17 13:47:08,4932.6371
2023-02-17 13:47:13,4932.6079
2023-02-17 13:47:14,4932.5771
2023-02-17 13:47:15,4932.3849
2023-02-17 13:47:42,4932.3151
2023-02-17 13:47:46,4932.217
2023-02-17 13:47:49,4932.1826
2023-02-17 13:47:50,4932.1483
2023-02-17 13:47:54,4932.1149
2023-02-17 13:48:03,4932.0829
2023-02-17 13:48:11,4932.0505
2023-02-17 13:48:12,4931.9923
2023-02-17 13:48:28,4931.9667
2023-02-17 13:49:03,4931.9373
2023-02-17 13:49:04,4931.9211
2023-02-17 13:49:07,4931.9052
2023-02-17 13:49:09,4931.8907
2023-02-17 13:49:11,4931.8779
2023-02-17 13:49:25,4931.8607
2023-02-17 13:49:26,4931.6742
2023-02-17 13:50:25,4931.6559
2023-02-17 13:50:58,4931.6377
2023-02-17 13:51:02,4931.6014
2023-02-17 13:51:10,4931.5858
2023-02-17 13:51:11,4931.571
2023-02-17 13:51:15,4931.5546
2023-02-17 13:51:17,4931.5367
2023-02-17 13:51:19,4931.5206
2023-02-17 13:51:26,4931.5059
2023-02-17 13:51:28,4931.4664
2023-02-17 13:51:36,4931.4534
2023-02-17 13:51:51,4931.4404
2023-02-17 13:52:05,4931.4146
2023-02-17 13:52:10,4931.4018
2023-02-17 13:52:11,4931.3508
2023-02-17 13:52:24,4931.1364
2023-02-17 13:52:26,4931.1274
2023-02-17 13:52:27,4931.0915
2023-02-17 13:52:50,4931.0767
2023-02-17 13:53:01,4931.0707
2023-02-17 13:53:12,4931.0663
2023-02-17 13:53:13,4931.0626
2023-02-17 13:53:14,4931.0526
2023-02-17 13:53:15,4931.0493
2023-02-17 13:53:16,4931.0398
2023-02-17 13:53:38,4931.0325
2023-02-17 13:53:41,4931.0253
2023-02-17 13:53:42,4931.0181
2023-02-17 13:53:43,4931.011
2023-02-17 13:53:45,4931.004
2023-02-17 13:54:04,4930.9897
2023-02-17 13:54:06,4930.9826
2023-02-17 13:54:07,4930.9615
2023-02-17 13:54:29,4930.9545
2023-02-17 13:54:37,4930.8802
2023-02-17 13:54:39,4930.8734
2023-02-17 13:54:53,4930.8667
2023-02-17 13:54:54,4930.8599
2023-02-17 13:54:55,4930.8398
2023-02-17 13:54:56,4930.8332
2023-02-17 13:54:57,4930.8199
2023-02-17 13:54:58,4930.8133
2023-02-17 13:55:10,4930.8087
2023-02-17 13:55:13,4930.7997
2023-02-17 13:55:14,4930.7972
2023-02-17 13:55:15,4930.793
2023-02-17 13:55:16,4930.7866
2023-02-17 13:55:17,4930.7956
2023-02-17 13:55:18,4930.8386
2023-02-17 13:55:19,4930.8466
2023-02-17 13:55:25,4930.8737
2023-02-17 13:55:30,4930.8765
2023-02-17 13:55:42,4930.8754
2023-02-17 13:55:47,4930.8744
2023-02-17 13:55:58,4930.8824
2023-02-17 13:55:59,4930.8983
2023-02-17 13:56:11,4930.903
2023-02-17 13:56:12,4930.9136
2023-02-17 13:57:04,4930.9066
2023-02-17 13:57:21,4930.9092
2023-02-17 13:57:24,4930.936
2023-02-17 13:57:25,4930.9424
2023-02-17 13:57:28,4930.9488
2023-02-17 13:57:29,4930.9616
2023-02-17 13:57:30,4930.9744
2023-02-17 13:57:31,4930.9868
2023-02-17 13:57:34,4930.9906
2023-02-17 13:57:50,4931.0294
2023-02-17 13:57:53,4931.0356
2023-02-17 13:57:59,4931.0405
2023-02-17 13:58:09,4931.0463
2023-02-17 13:58:10,4931.0521
2023-02-17 13:58:15,4931.0558
2023-02-17 13:58:26,4931.057
2023-02-17 13:58:31,4931.057
2023-02-17 13:58:32,4931.0567
2023-02-17 13:58:42,4931.0611
2023-02-17 13:58:46,4931.0655
2023-02-17 13:58:48,4931.0702
2023-02-17 13:58:49,4931.1218
2023-02-17 13:58:50,4931.1336
2023-02-17 13:59:28,4931.1348
2023-02-17 13:59:29,4931.1358
2023-02-17 13:59:30,4931.1367
2023-02-17 13:59:52,4931.141
2023-02-17 14:00:01,4931.1456
2023-02-17 14:00:02,4931.1502
2023-02-17 14:00:03,4931.1547
2023-02-17 14:00:04,4931.1603
2023-02-17 14:00:26,4931.1658
2023-02-17 14:00:32,4931.1693
2023-02-17 14:00:33,4931.1723
2023-02-17 14:00:37,4931.1758
2023-02-17 14:00:54,4931.1791
2023-02-17 14:01:08,4931.1836
2023-02-17 14:01:10,4931.1889
2023-02-17 14:01:13,4931.1942
2023-02-17 14:01:23,4931.1996
