fecha,valor
2023-02-23 13:02:44,4902
2023-02-23 13:03:12,4903.5
2023-02-23 13:03:14,4905.6
2023-02-23 13:03:51,4906
2023-02-23 13:03:53,4906.3333
2023-02-23 13:07:10,4905.9268
2023-02-23 13:07:11,4905.6087
2023-02-23 13:07:31,4904.9672
2023-02-23 13:07:54,4904.2879
2023-02-23 13:08:11,4903.9859
2023-02-23 13:08:26,4903.4605
2023-02-23 13:08:27,4903.3704
2023-02-23 13:09:19,4903.2907
2023-02-23 13:09:21,4903.2473
2023-02-23 13:09:46,4902.527
2023-02-23 13:09:49,4902.0267
2023-02-23 13:10:37,4901.5256
2023-02-23 13:11:02,4901.253
2023-02-23 13:11:06,4901.114
2023-02-23 13:11:07,4900.9716
2023-02-23 13:13:09,4900.2487
2023-02-23 13:13:25,4899.3654
2023-02-23 13:13:26,4899.1694
2023-02-23 13:13:27,4898.3924
2023-02-23 13:13:32,4896.5858
2023-02-23 13:13:39,4894.8383
2023-02-23 13:14:02,4894.4202
2023-02-23 13:14:03,4894.1952
2023-02-23 13:14:06,4893.9138
2023-02-23 13:14:08,4893.6405
2023-02-23 13:14:38,4886.1662
2023-02-23 13:14:41,4886.0085
2023-02-23 13:14:42,4885.1274
2023-02-23 13:14:43,4884.4685
2023-02-23 13:14:44,4883.5332
2023-02-23 13:16:16,4883.458
2023-02-23 13:16:19,4883.298
2023-02-23 13:16:23,4882.8802
2023-02-23 13:16:24,4882.6943
2023-02-23 13:16:25,4882.6343
2023-02-23 13:16:27,4882.5365
2023-02-23 13:16:28,4882.4201
2023-02-23 13:16:43,4882.2937
2023-02-23 13:16:59,4882.2352
2023-02-23 13:17:00,4882.1809
2023-02-23 13:17:02,4881.9739
2023-02-23 13:17:03,4881.9241
2023-02-23 13:17:32,4881.6534
2023-02-23 13:17:33,4881.4437
2023-02-23 13:17:40,4881.3685
2023-02-23 13:17:41,4881.2933
2023-02-23 13:18:02,4881.1335
2023-02-23 13:18:04,4881.049
2023-02-23 13:18:06,4880.9649
2023-02-23 13:18:38,4880.8774
2023-02-23 13:18:39,4880.7898
2023-02-23 13:18:40,4880.7032
2023-02-23 13:18:41,4880.5097
2023-02-23 13:18:46,4880.2938
2023-02-23 13:18:48,4880.1878
2023-02-23 13:19:14,4880.1075
2023-02-23 13:19:44,4880.0463
2023-02-23 13:19:46,4879.971
2023-02-23 13:20:01,4879.8531
2023-02-23 13:20:04,4879.7894
2023-02-23 13:20:08,4879.6757
2023-02-23 13:20:10,4879.614
2023-02-23 13:20:11,4879.5531
2023-02-23 13:20:12,4879.4225
2023-02-23 13:20:16,4879.2943
2023-02-23 13:20:18,4879.2425
2023-02-23 13:20:35,4879.2132
2023-02-23 13:20:43,4879.1844
