fecha,precio
2023-02-23 17:40:00,4853.898772222222
2023-02-23 17:50:00,4853.972535714286
2023-02-23 18:00:00,4853.9941
2023-02-24 13:00:00,4873.298172222222
2023-02-24 13:10:00,4867.068021875
2023-02-24 13:20:00,4860.590980645161
2023-02-24 13:30:00,4850.539965432098
2023-02-24 13:40:00,4845.216086153846
2023-02-24 13:50:00,4844.014009756098
2023-02-24 14:00:00,4842.987580555556
2023-02-24 14:10:00,4842.146955882353
2023-02-24 14:20:00,4841.988917647059
2023-02-24 14:30:00,4842.319710169491
2023-02-24 14:40:00,4843.029865454546
2023-02-24 14:50:00,4845.950969863014
2023-02-24 15:00:00,4848.750601333333
2023-02-24 15:10:00,4849.378
2023-02-24 15:20:00,4849.35868
2023-02-24 15:30:00,4849.352283333334
2023-02-24 15:40:00,4849.606176470588
2023-02-24 15:50:00,4850.211562068966
2023-02-24 16:00:00,4850.896018518519
2023-02-24 16:10:00,4851.253817647059
2023-02-24 16:20:00,4851.397733333333
2023-02-24 16:30:00,4851.533223076924
2023-02-24 16:40:00,4851.525051515152
2023-02-24 16:50:00,4851.407629411764
2023-02-24 17:00:00,4851.224925
2023-02-24 17:10:00,4851.04021
2023-02-24 17:20:00,4850.778280952381
2023-02-24 17:30:00,4850.456037931035
2023-02-24 17:40:00,4850.042158536586
2023-02-24 17:50:00,4849.749123809524
2023-02-27 13:00:00,4845.0
2023-02-27 13:10:00,4842.324429411765
2023-02-27 13:20:00,4844.220079166666
2023-02-27 13:30:00,4842.9518032258065
2023-02-27 13:40:00,4833.8102953125
2023-02-27 13:50:00,4826.2943828125
2023-02-27 14:00:00,4822.589450847458
2023-02-27 14:10:00,4821.319891935484
2023-02-27 14:20:00,4820.421336206897
2023-02-27 14:30:00,4820.054742028986
2023-02-27 14:40:00,4820.186973913043
2023-02-27 14:50:00,4820.093163333334
2023-02-27 15:00:00,4819.88728
2023-02-27 15:10:00,4819.548332
2023-02-27 15:20:00,4818.74563235294
2023-02-27 15:30:00,4818.268885365854
2023-02-27 15:40:00,4817.944154545455
2023-02-27 15:50:00,4817.870007142857
2023-02-27 16:00:00,4817.825157142857
2023-02-27 16:10:00,4817.3566183673465
2023-02-27 16:20:00,4816.968423255814
2023-02-27 16:30:00,4816.748732653061
2023-02-27 16:40:00,4815.587753658537
2023-02-27 16:50:00,4814.993823076923
2023-02-27 17:00:00,4813.870218918919
2023-02-27 17:10:00,4812.828023076923
2023-02-27 17:20:00,4812.23104375
2023-02-27 17:30:00,4811.636419047619
2023-02-27 17:40:00,4810.4581384615385
2023-02-27 17:50:00,4809.088176470588
2023-02-28 13:00:00,4794.947037037037
2023-02-28 13:10:00,4785.671814814815
2023-02-28 13:20:00,4777.591820689655
2023-02-28 13:30:00,4775.1699963636365
2023-02-28 13:40:00,4780.185213043478
2023-02-28 13:50:00,4783.636954455445
2023-02-28 14:00:00,4785.204277027027
2023-02-28 14:10:00,4786.687357281553
2023-02-28 14:20:00,4788.844155789474
2023-02-28 14:30:00,4790.873806481482
2023-02-28 14:40:00,4792.125359302326
2023-02-28 14:50:00,4793.3310210526315
2023-02-28 15:00:00,4794.65168
2023-02-28 15:10:00,4795.638326086957
2023-02-28 15:20:00,4797.0914
2023-02-28 15:30:00,4798.328372307692
2023-02-28 15:40:00,4799.46884590164
2023-02-28 15:50:00,4801.2458119047615
2023-02-28 16:00:00,4802.568224390244
2023-02-28 16:10:00,4803.895922222222
2023-02-28 16:20:00,4804.873774468085
2023-02-28 16:30:00,4805.539326315789
2023-02-28 16:40:00,4805.802515
2023-02-28 16:50:00,4806.266184615384
2023-02-28 17:00:00,4807.269704166666
2023-02-28 17:10:00,4808.5871342857145
2023-02-28 17:20:00,4810.01665952381
2023-02-28 17:30:00,4811.614033333333
2023-02-28 17:40:00,4812.346925
2023-02-28 17:50:00,4813.421806896552
2023-02-28 18:00:00,4814.078
